startup_id,company_age_years,founder_count,employees_size_numeric,funding_rounds,investor_count,total_funding_usd,funding_per_round,employee_size_category,city,state,primary_industry,startup_stage,launch_year,last_funding_date,success_label,success_score,risk_level,estimated_revenue_usd,growth_rate_percent,is_active
ST_00657,5.546225850284042,1,2,5,6,2827420585.8031454,565484117.160629,Small (1-10),Kolkata,West Bengal,E-commerce,Scale Stage,2018,2025-11-02,Low,26,High Risk,166571.53527838187,37.42722757285545,True
ST_00658,15.0,2,2,8,12,913120786.5691884,114140098.32114854,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2009,2025-07-26,Low,41,High Risk,82861.90035012942,7.134010184583614,True
ST_00659,5.5526382914024675,2,2,3,7,729348248.0349065,243116082.67830217,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2018,2025-03-03,Low,49,High Risk,62273.49906330755,28.40126572933907,True
ST_00660,11.60292865370049,4,2,8,13,5359605216.461387,669950652.0576733,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2012,2025-11-28,Low,46,High Risk,183126.38915853764,13.072696596485123,True
ST_00661,15.0,3,2,8,9,18528123850.73395,2316015481.341744,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2009,2024-12-21,Low,32,High Risk,100625.8367671209,21.100691871416238,True
ST_00662,15.0,2,2,8,11,318241826.05928534,39780228.25741067,Small (1-10),Delhi NCR,Delhi,Logistics,Scale Stage,2009,2023-10-31,Low,45,High Risk,82879.9705084107,30.664125406615486,True
ST_00663,10.625340026932001,1,2,6,10,1581315647.6885853,263552607.94809756,Small (1-10),Pune,Maharashtra,SaaS,Scale Stage,2013,2026-01-19,Low,25,High Risk,148117.62262670163,10.72480115677005,True
ST_00664,5.478007848662931,3,2,6,7,3641935783.817281,606989297.3028802,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2018,2025-08-21,Low,41,High Risk,142413.21786947423,35.97006137691686,True
ST_00665,6.247679663098542,3,2,5,11,4787062553.90063,957412510.780126,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2017,2025-10-05,Low,25,High Risk,54202.82769092157,25.994036147221653,True
ST_00666,15.0,1,2,8,14,9964659657.3796,1245582457.17245,Small (1-10),Delhi NCR,Delhi,Logistics,Scale Stage,2009,2023-10-02,Low,46,High Risk,148858.97757439272,32.79206960504573,True
ST_00667,7.382819498316401,1,2,8,13,1119327858.4734018,139915982.30917522,Small (1-10),Delhi NCR,Delhi,Logistics,Scale Stage,2016,2024-12-01,Low,30,High Risk,170822.25399678652,19.921721690412106,False
ST_00668,15.0,1,2,8,12,2978613427.0622373,372326678.38277966,Small (1-10),Chennai,Tamil Nadu,HealthTech,Scale Stage,2009,2024-12-12,Low,27,High Risk,92252.27504722525,16.036387438305105,True
ST_00669,12.47646359678891,4,2,7,14,12257517761.059423,1751073965.8656318,Small (1-10),Mumbai,Maharashtra,FinTech,Scale Stage,2011,2025-07-14,Low,26,High Risk,128709.38906442863,35.34302235796542,True
ST_00670,13.361916384921814,1,2,8,10,477313261.45844346,59664157.68230543,Small (1-10),Kolkata,West Bengal,FinTech,Scale Stage,2010,2025-10-31,Low,26,High Risk,132168.25023806535,16.38288551860158,True
ST_00671,15.0,1,2,6,12,84544861439.94887,14090810239.991478,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2009,2025-10-27,Low,21,High Risk,141215.17802781376,26.84099530104848,True
ST_00672,9.012826206866265,3,2,8,12,9080385766.51389,1135048220.8142362,Small (1-10),Ahmedabad,Gujarat,Manufacturing,Scale Stage,2014,2025-12-16,Low,40,High Risk,143558.29539187753,34.371048367860396,True
ST_00673,14.02414075975017,2,2,8,11,11635939062.197731,1454492382.7747164,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2009,2025-05-22,Low,43,High Risk,54315.62256791794,5.000325359145466,True
ST_00674,7.565296105805486,3,2,8,12,10142054057.791636,1267756757.2239544,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2016,2025-11-29,Low,26,High Risk,163938.93241069617,20.539965726135414,True
ST_00675,14.122147972409751,2,2,6,10,71971328423.00475,11995221403.834124,Small (1-10),Ahmedabad,Gujarat,Manufacturing,Scale Stage,2009,2023-06-11,Low,40,High Risk,134276.95620788037,36.906123125086815,True
ST_00676,9.3859329690632,2,2,8,11,9355536468.878195,1169442058.6097744,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2014,2025-08-11,Low,49,High Risk,168496.48700927006,38.34106516101067,True
ST_00677,15.0,1,2,5,9,1636671776.1973348,327334355.23946697,Small (1-10),Delhi NCR,Delhi,EdTech,Scale Stage,2009,2025-06-23,Low,37,High Risk,78627.39995953771,13.933960677906816,True
ST_00678,11.148071911360217,1,2,8,11,27147166540.035557,3393395817.5044446,Small (1-10),Ahmedabad,Gujarat,Manufacturing,Scale Stage,2012,2025-10-07,Low,38,High Risk,76195.75710295318,28.15394376688683,True
ST_00679,4.608965329826036,1,2,7,8,17484125995.48136,2497732285.068766,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2019,2025-08-24,Low,28,High Risk,51376.249122936635,31.6742341381043,True
ST_00680,6.78383249080063,1,2,8,11,1536807504.8737533,192100938.10921916,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2017,2025-12-03,Low,43,High Risk,53502.224117481535,11.259167643722769,True
ST_00681,4.978281090469642,3,2,7,10,2191880098.8317156,313125728.4045308,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2019,2025-09-18,Low,42,High Risk,138215.54478327956,17.995001475170902,True
ST_00682,4.144915950110821,4,2,3,7,33587611232.53245,11195870410.84415,Small (1-10),Hyderabad,Telangana,AI/ML,Growth Stage,2019,2025-06-21,Low,45,High Risk,134883.46340636487,28.461743481727233,True
ST_00683,9.054533715493486,4,2,5,14,17257468265.53245,3451493653.10649,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2014,2025-06-07,Low,41,High Risk,74053.09770316594,13.348460376111111,True
ST_00684,10.637218849275321,2,2,8,10,7324870742.042476,915608842.7553095,Small (1-10),Kolkata,West Bengal,Manufacturing,Scale Stage,2013,2025-11-30,Low,34,High Risk,149028.2416763864,14.47937076932843,True
ST_00685,12.870641148023397,2,2,8,10,22331778897.359592,2791472362.169949,Small (1-10),Hyderabad,Telangana,HealthTech,Scale Stage,2011,2025-10-25,Low,30,High Risk,108620.08301901577,24.346314163229415,True
ST_00686,13.49499236990006,1,2,8,12,8587099621.98484,1073387452.748105,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2010,2024-12-08,Low,20,High Risk,66131.93929320836,11.789307423710191,False
ST_00687,10.596357070067148,2,2,8,14,1790670578.7029228,223833822.33786535,Small (1-10),Pune,Maharashtra,SaaS,Scale Stage,2013,2025-09-24,Low,39,High Risk,135048.17486590258,30.723360534086925,True
ST_00688,15.0,1,2,8,15,2597828655.225455,324728581.90318185,Small (1-10),Kolkata,West Bengal,EdTech,Scale Stage,2009,2025-03-09,Low,45,High Risk,187942.0239129845,23.52334178019885,True
ST_00689,8.05841463940299,1,2,8,12,38301906592.80336,4787738324.10042,Small (1-10),Delhi NCR,Delhi,E-commerce,Scale Stage,2015,2025-09-30,Low,40,High Risk,161884.21083247277,22.505923021444723,True
ST_00690,8.630177406437829,1,2,8,13,13619149428.687115,1702393678.5858893,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2015,2025-12-14,Low,29,High Risk,190774.27374961565,24.22708318422685,True
ST_00691,5.827375052698104,4,2,4,7,12144871923.294605,3036217980.8236513,Small (1-10),Pune,Maharashtra,EdTech,Scale Stage,2018,2025-04-13,Low,33,High Risk,168861.7995776103,29.46770141477986,True
ST_00692,7.563870765620685,4,2,8,13,289597186.6044861,36199648.32556076,Small (1-10),Ahmedabad,Gujarat,AgriTech,Scale Stage,2016,2025-12-18,Low,34,High Risk,162660.9709154626,7.39436697429402,True
ST_00693,15.0,1,2,8,12,33001216795.033463,4125152099.379183,Small (1-10),Hyderabad,Telangana,E-commerce,Scale Stage,2009,2025-12-19,Low,38,High Risk,79486.95141226234,38.39758858921474,True
ST_00694,8.365665567131677,4,2,8,11,3594951172.384408,449368896.548051,Small (1-10),Mumbai,Maharashtra,E-commerce,Scale Stage,2015,2025-02-04,Low,42,High Risk,56364.61058729668,27.74566102310319,True
ST_00695,15.0,2,2,6,11,1068369707.5776039,178061617.92960066,Small (1-10),Chennai,Tamil Nadu,HealthTech,Scale Stage,2009,2025-08-09,Low,27,High Risk,156987.95468769062,31.951376048874312,True
ST_00696,5.885782044002456,5,2,8,14,991185746.4353702,123898218.30442128,Small (1-10),Kolkata,West Bengal,EdTech,Scale Stage,2018,2025-03-12,Low,29,High Risk,197069.2452664746,39.86527766855478,True
ST_00697,9.952061924820038,1,2,4,8,141769349050.8776,35442337262.7194,Small (1-10),Delhi NCR,Delhi,E-commerce,Scale Stage,2014,2025-08-08,Low,22,High Risk,146678.77035055403,33.04592926994155,True
ST_00698,11.627532203315138,2,2,4,10,17358880307.90554,4339720076.976385,Small (1-10),Chennai,Tamil Nadu,Manufacturing,Scale Stage,2012,2025-01-08,Low,23,High Risk,100951.45078185033,18.296681601637918,False
ST_00699,9.979626596735901,4,2,8,13,50035488824.76737,6254436103.0959215,Small (1-10),Hyderabad,Telangana,AI/ML,Scale Stage,2014,2025-10-20,Low,33,High Risk,158611.46326856047,22.49942360616923,True
ST_00700,13.840224915463418,3,2,7,13,407730026.9170065,58247146.702429496,Small (1-10),Delhi NCR,Delhi,EdTech,Scale Stage,2010,2025-04-19,Low,36,High Risk,116488.60120390017,17.916041473390926,True
ST_00701,7.2736445159066765,3,2,8,12,615334710.0825658,76916838.76032072,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2016,2025-01-24,Low,38,High Risk,63738.8051216703,16.771922348226838,True
ST_00702,13.312303188394434,4,2,6,7,560946375.1089542,93491062.51815903,Small (1-10),Mumbai,Maharashtra,E-commerce,Scale Stage,2010,2025-11-18,Low,44,High Risk,68553.77481010689,27.59928539343713,False
ST_00703,6.655648236529666,2,2,8,12,7897395525.942121,987174440.7427651,Small (1-10),Ahmedabad,Gujarat,Manufacturing,Scale Stage,2017,2025-12-29,Low,41,High Risk,90392.67797130642,39.975481658722444,True
ST_00704,11.440507237028605,3,2,8,12,1254844401.8340766,156855550.22925958,Small (1-10),Ahmedabad,Gujarat,FinTech,Scale Stage,2012,2025-08-25,Low,38,High Risk,78955.42433214816,39.958912082998694,True
ST_00705,4.737250546059712,3,2,7,9,2339005657.9792523,334143665.4256075,Small (1-10),Chennai,Tamil Nadu,SaaS,Scale Stage,2019,2025-09-22,Low,42,High Risk,62412.1255834807,25.688457974519743,True
ST_00706,5.747202006361974,4,2,6,13,6006014129.713026,1001002354.952171,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2018,2025-11-26,Low,28,High Risk,114649.00131022545,30.41849059775798,True
ST_00707,15.0,4,2,3,7,12341273559.740911,4113757853.2469707,Small (1-10),Hyderabad,Telangana,E-commerce,Scale Stage,2009,2025-04-05,Low,41,High Risk,171416.60658179517,11.513519667873453,True
ST_00708,14.999174142236328,2,2,7,11,102310838607.42358,14615834086.774797,Small (1-10),Pune,Maharashtra,EdTech,Scale Stage,2009,2024-12-01,Low,39,High Risk,175030.1850663886,25.440671295374607,True
ST_00709,9.5680052939191,2,2,7,11,9245183814.742401,1320740544.9632,Small (1-10),Chennai,Tamil Nadu,DeepTech,Scale Stage,2014,2025-07-13,Low,24,High Risk,139652.31920417113,12.102405999569587,True
ST_00710,9.035364287507788,2,2,8,10,759846149.4166393,94980768.67707992,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2014,2026-01-14,Low,43,High Risk,88280.31860233968,26.019517962122023,True
ST_00711,3.079155456127535,4,2,2,4,761433502.288525,380716751.1442625,Small (1-10),Bengaluru,Karnataka,FinTech,Growth Stage,2020,2025-09-18,Low,21,High Risk,81151.19725386599,63.1438611067409,True
ST_00712,9.251884894526388,2,2,8,13,11568777175.19202,1446097146.8990026,Small (1-10),Chennai,Tamil Nadu,SaaS,Scale Stage,2014,2025-12-30,Low,29,High Risk,156370.54873391383,38.98472519833349,True
ST_00713,11.262910635156093,2,2,8,12,184974791.09005767,23121848.88625721,Small (1-10),Delhi NCR,Delhi,E-commerce,Scale Stage,2012,2024-11-23,Low,22,High Risk,63947.04146671868,26.739291101913356,True
ST_00714,13.77868869870751,1,2,7,14,58321174725.13642,8331596389.305203,Small (1-10),Delhi NCR,Delhi,Logistics,Scale Stage,2010,2025-12-03,Low,40,High Risk,165707.02830803418,26.941348793375095,True
ST_00715,9.400311480032254,3,2,8,15,170447096.1473472,21305887.0184184,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2014,2025-04-08,Low,22,High Risk,135287.32710349967,32.11368689307089,True
ST_00716,12.163324790611508,1,2,4,14,2139148252.888236,534787063.222059,Small (1-10),Pune,Maharashtra,AI/ML,Scale Stage,2011,2025-10-12,Low,26,High Risk,62357.260861761584,17.447695149109386,True
ST_00717,6.7782832478082735,1,2,8,9,1676056016.5710416,209507002.0713802,Small (1-10),Pune,Maharashtra,EdTech,Scale Stage,2017,2025-11-24,Low,22,High Risk,82571.62367598782,8.72970093093681,True
ST_00718,15.0,1,2,8,13,2102767740.4915419,262845967.56144273,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2009,2025-10-19,Low,42,High Risk,192923.0092675372,14.173286401298379,True
ST_00719,6.510631445643096,4,2,8,13,1410309759.5902457,176288719.94878072,Small (1-10),Kolkata,West Bengal,Manufacturing,Scale Stage,2017,2025-09-14,Low,32,High Risk,112145.06177464912,22.57448335249687,True
ST_00720,12.469793471762038,3,2,8,13,3991316127.7030425,498914515.9628803,Small (1-10),Mumbai,Maharashtra,FinTech,Scale Stage,2011,2025-05-31,Low,23,High Risk,168464.82316919995,13.282524175866547,False
ST_00721,15.0,1,2,8,13,1705953568.74393,213244196.09299126,Small (1-10),Mumbai,Maharashtra,E-commerce,Scale Stage,2009,2025-10-23,Low,22,High Risk,97966.59335733495,16.969503185079475,True
ST_00722,15.0,4,2,5,7,995337262.9372276,199067452.58744553,Small (1-10),Hyderabad,Telangana,HealthTech,Scale Stage,2009,2025-12-27,Low,28,High Risk,171909.50741473786,25.287069958281467,True
ST_00723,15.0,2,2,8,14,5994899014.300434,749362376.7875543,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2009,2025-08-21,Low,47,High Risk,139189.7680923467,19.69950294595826,True
ST_00724,15.0,4,2,8,16,3982066977.116767,497758372.13959587,Small (1-10),Delhi NCR,Delhi,E-commerce,Scale Stage,2009,2025-01-26,Low,27,High Risk,185865.81436782895,6.870942989411943,True
ST_00725,15.0,2,2,8,15,30962322978.424107,3870290372.3030133,Small (1-10),Mumbai,Maharashtra,E-commerce,Scale Stage,2009,2025-12-13,Low,24,High Risk,96549.50107018446,7.208682870053744,True
ST_00726,5.0647924369770525,1,2,8,10,30209025606.411655,3776128200.801457,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2018,2025-01-29,Low,31,High Risk,78535.98257131984,21.058081037540223,True
ST_00727,6.42673716537495,5,2,7,10,1316723777.6032643,188103396.80046633,Small (1-10),Ahmedabad,Gujarat,FinTech,Scale Stage,2017,2025-10-16,Low,39,High Risk,195849.306546559,22.39843852870792,True
ST_00728,7.520415307408438,1,2,8,13,2732845690.883132,341605711.3603915,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2016,2026-01-04,Low,21,High Risk,86106.86446733995,17.090526331117992,True
ST_00729,15.0,3,2,8,9,1534914298.4340987,191864287.30426234,Small (1-10),Hyderabad,Telangana,AI/ML,Scale Stage,2009,2025-07-05,Low,21,High Risk,140836.8015546142,13.49349726161316,True
ST_00730,5.806174816878143,2,2,8,10,31493069821.673256,3936633727.709157,Small (1-10),Delhi NCR,Delhi,E-commerce,Scale Stage,2018,2025-09-06,Low,24,High Risk,99211.88268457499,19.165385900572748,True
ST_00731,6.963868406314379,1,2,6,15,10890630639.04197,1815105106.506995,Small (1-10),Delhi NCR,Delhi,FinTech,Scale Stage,2017,2025-11-25,Low,30,High Risk,176553.86051571002,15.265312862308777,True
ST_00732,6.537049168624367,1,2,8,8,19172773655.929283,2396596706.9911604,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2017,2025-11-23,Low,20,High Risk,197735.63737023686,26.28217998567889,True
ST_00733,15.0,1,2,8,13,9787717095.585913,1223464636.948239,Small (1-10),Mumbai,Maharashtra,FinTech,Scale Stage,2009,2025-12-23,Low,38,High Risk,129532.85717314907,14.902477517901636,True
ST_00734,15.0,4,2,8,12,46601023311.18739,5825127913.898424,Small (1-10),Mumbai,Maharashtra,HealthTech,Scale Stage,2009,2025-08-23,Low,23,High Risk,59267.65163431551,21.44131808548044,True
ST_00735,9.64933494358195,1,2,8,12,5798761217.190376,724845152.148797,Small (1-10),Hyderabad,Telangana,AI/ML,Scale Stage,2014,2024-08-18,Low,27,High Risk,167541.11731998489,11.910831368910282,True
ST_00736,15.0,1,2,8,15,44312911635.556015,5539113954.444502,Small (1-10),Chennai,Tamil Nadu,Manufacturing,Scale Stage,2009,2025-10-18,Low,45,High Risk,99977.00919812948,18.535036454525745,True
ST_00737,2.5684525392417776,2,2,3,6,4989353131.422897,1663117710.4742992,Small (1-10),Chennai,Tamil Nadu,Manufacturing,Growth Stage,2021,2025-12-23,Low,47,High Risk,98212.11515300117,90.52366700323654,True
ST_00738,9.538605877067566,4,2,8,12,24763561771.956562,3095445221.4945703,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2014,2025-05-15,Low,31,High Risk,182209.67787837016,37.449519180137635,True
ST_00739,15.0,1,2,7,11,137184931.1877628,19597847.312537543,Small (1-10),Mumbai,Maharashtra,Media,Scale Stage,2009,2025-08-06,Low,44,High Risk,96887.0388289641,36.88758149172677,False
ST_00740,15.0,3,2,8,9,16861772008.42301,2107721501.0528762,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2009,2025-11-20,Low,38,High Risk,194710.63394029517,5.7917544994485235,True
ST_00741,15.0,1,2,8,10,62909796138.051575,7863724517.256447,Small (1-10),Pune,Maharashtra,Manufacturing,Scale Stage,2009,2025-10-08,Low,31,High Risk,100946.79846080221,17.66839250768801,True
ST_00742,11.912420788284445,2,2,8,14,8435779643.580959,1054472455.4476199,Small (1-10),Bengaluru,Karnataka,FinTech,Scale Stage,2012,2024-10-29,Low,34,High Risk,194860.05518543444,38.97280715667265,True
ST_00743,11.000304854836884,3,2,8,16,15812035048.457165,1976504381.0571456,Small (1-10),Chennai,Tamil Nadu,HealthTech,Scale Stage,2012,2025-05-10,Low,32,High Risk,108682.72475621317,38.99532191905281,True
ST_00744,15.0,1,2,4,5,748765669.6501789,187191417.41254473,Small (1-10),Pune,Maharashtra,SaaS,Scale Stage,2009,2025-10-15,Low,48,High Risk,106157.4177071928,12.289373744364916,True
ST_00745,8.662667407159717,2,2,8,12,4413656622.929894,551707077.8662368,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2015,2025-08-20,Low,28,High Risk,121724.80449150373,24.029372546629965,True
ST_00746,5.860141575707271,2,2,8,16,39744098487.57027,4968012310.946283,Small (1-10),Delhi NCR,Delhi,E-commerce,Scale Stage,2018,2025-11-14,Low,41,High Risk,66403.09000324596,19.1721199679082,True
ST_00747,15.0,2,2,8,10,2126433372.5473359,265804171.56841698,Small (1-10),Chennai,Tamil Nadu,DeepTech,Scale Stage,2009,2025-06-11,Low,27,High Risk,193523.9056623921,27.54137453842435,False
ST_00748,6.972795213472962,1,2,8,15,162947812.00757408,20368476.50094676,Small (1-10),Bengaluru,Karnataka,E-commerce,Scale Stage,2017,2026-01-11,Low,31,High Risk,67334.41947100041,34.491951960192154,False
ST_00749,6.789069482262951,3,2,8,16,27005466519.39441,3375683314.924301,Small (1-10),Bengaluru,Karnataka,AI/ML,Scale Stage,2017,2025-03-24,Low,43,High Risk,76743.98924548285,36.77532868064654,True
ST_00750,10.970893890230652,3,2,8,16,2040247045.6620636,255030880.70775795,Small (1-10),Mumbai,Maharashtra,E-commerce,Scale Stage,2013,2025-11-12,Low,40,High Risk,164068.46590397993,25.449202454547777,True
ST_00751,8.44677458100317,5,2,8,14,155527215163.5353,19440901895.441914,Small (1-10),Delhi NCR,Delhi,Logistics,Scale Stage,2015,2025-10-12,Low,43,High Risk,52042.12208841513,16.374559334498016,False
ST_00752,11.527512917177836,2,2,8,12,757752781.0591524,94719097.63239405,Small (1-10),Bengaluru,Karnataka,SaaS,Scale Stage,2012,2025-08-30,Low,26,High Risk,72122.59621059011,24.16838820793212,True
ST_00753,15.0,1,2,8,13,43559724832.22161,5444965604.027701,Small (1-10),Pune,Maharashtra,SaaS,Scale Stage,2009,2025-03-12,Low,35,High Risk,65762.83927586644,17.581920813952443,True
ST_00754,15.0,1,2,8,14,15506476961.547285,1938309620.1934106,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2009,2025-04-24,Low,41,High Risk,125655.87397087284,38.84904660799765,True
ST_00755,13.04180510977354,2,2,8,10,1211859816.2872627,151482477.03590783,Small (1-10),Hyderabad,Telangana,SaaS,Scale Stage,2010,2025-08-12,Low,34,High Risk,114312.61119474674,32.03756879896473,True
ST_00756,9.646574631799892,1,2,5,7,685719720.5838594,137143944.11677188,Small (1-10),Mumbai,Maharashtra,FinTech,Scale Stage,2014,2025-11-16,Low,47,High Risk,68630.49409456608,38.03316481471089,True
ST_00757,11.959227883281613,3,2,6,9,1884543387.698126,314090564.61635435,Small (1-10),Pune,Maharashtra,SaaS,Scale Stage,2012,2026-01-20,Low,34,High Risk,199985.14655138477,35.43341291610655,True
